5799,It is not working for me but I like it
5801,It's awesome
5812,Chave
5828,Its good.
5832,Give me many gems pls
5835,Cool
5837,It is cool but it will not let me update it
5848,cool
5849,It's cool.
5855,"I had 870 gold and 430 diamonds.I accidentally deleted it and after i download it again , and i had 10 gold and 0 diamonds!!!!I am very angry with you guys because the same thing hapoend on my brother too."
5869,Cool multiplayer
5872,I Am mad that I had to uninstall 8 of my games for this update this better be good.
5888,Victor
5905,It's okay but please remove skins in lucky chest
5926,Asome suce
5930,What update because I can't play
5938,Cool
5946,I can't play! It says new content(update) but there is no update !! Pls the fate of my clan is in your hands !
5956,Top
5963,Eats dick eats dick eats dick eats dick eats dick eats dick eats dick eats dick eats dick
5964,"Make 3 new battle games boom run,hide and seek and death run. That's it."
5971,Great
5974,It has cool guns
5991,Cool
6001,Why you delated my progress idiots 😭😭😭😭😭😭😭😭😭😭😭😭
6016,Trop cool
6022,DEVERIAN DE ARREGLAR LOS BALANCES DE JUEGO SOY NIVEL 13 Y ME TOCA CONTRA NIVEL 20 POR AHI :(
6024,It's really cool
6025,"The problem is with the chest is not giving good choices , why is that!?  Either coins or gems . please stop wasting my gems , please fix this"
6031,The best
6036,Top
6040,"Pls can you add like a surf in CS:Go an BHop so it will be fun! . . . If you add it, i appreciate you."
6043,"It's like your playing,fortnite and call of duty"
6049,I have cool 🔫  I'm level 17
6055,Very intertaning
6069,Its not simple becaus some times its hard to control it^_^
6085,Cool
6088,I like to play it and it doesn't have an end it's endless.
6091,Please fix it for android 5.1 it's always lag and disconnect me in middle on all online battle/sandbox and when I play music its always crush my music app  when i turn it on... and I will give 5 star
6114,Super cool updates wow keep up guys
6127,Wow so easy to hack coins and gems
6135,It's awesome
6136,cool
6141,One of the best minecraft type of games.
6142,Dang it's good and fun
6145,Love this app
6150,It's really fun
6164,"Wait, why i can't use skin, help me, i have 2 Skin bút i can't use"
6168,Cool
6172,Das ist so cool
6195,"Amazing, can you please make it easier abd less lag on android 4.4 KitKat?"
6198,Not the best but ok...I had alot of things on a account called tinyptearadactyl forgot the number pattern.
6210,Make it easy for us to get gems cause i cant get any gems its hard to get them or cant get coins
6215,Great
6216,So fun and addictive i love it
6229,Please  send update for mi a1
6234,I love this gme so much
6240,"1x1x1x1 pp@####_-?!!!!free.coin,,,,:%type:2333330 gems:+=:%%=1236665546 hack succesfully/) 3()==#)#(#6 entered@(6'1+="
6268,I think it is really  fun a i so happy to  play  it with  my brother
6303,Some guns are too expensive but too weak!!!
6304,Hi I am having the problem of lossing coins when I switch phones.I also have two separate account please fix this quickly
6305,veryg good guys i lernt how to get pusy in roblox ples dontae to my roblok youtube chanel called rusiancrasyroblox
6314,I think i Like this lol
6333,Why i cant update!!
6360,The games good it's has good graphics and it's like counter strike in Minecraft and it has cool guns and maps
6373,Awesome thanks man
6377,Hope you can make more updates
6388,Great Gameplay
